Year & Month,Villa,Cont_Code,Job_Code, Rate , Work Order Quantity , UOM , Executed Quantity , Balance Qty , Completion Percentage , Billed , To Release , Current Billed 
Dec-23,V170,CV042,PNG008, 16.15 , 574.61 , SQM , 574.61 , 0.00 , 1.00 ," 9,279.95 ", -   , -   
Dec-23,V170,CV042,PNG009, 26.91 , 581.01 , SQM , 581.01 , 0.00 , 1.00 ," 15,634.98 ", -   , -   
Dec-23,V170,CV022,FOG001, 301.39 , 19.14 , SQM , 19.14 , -   , 1.00 ," 5,768.64 ", -   , -   
Dec-23,V170,CV022,ATL003, 450.00 , 2.00 , NOS , 2.00 , -   , 1.00 , 900.00 , -   , -   
Dec-23,V170,CV022,FOG002, 350.00 , 16.00 , NOS , 16.00 , -   , 1.00 ," 5,600.00 ", -   , -   
Dec-23,V170,CV022,FOG003, 82.00 , 41.16 , RMT , 41.16 , -   , 1.00 ," 3,375.12 ", -   , -   
Dec-23,V170,CV022,FOG004, 32.80 , 98.78 , RMT , 98.78 , 0.00 , 1.00 ," 3,239.98 ", -   , -   
Dec-23,V170,CV022,FOG005, 131.20 , 26.83 , RMT , 26.83 , -   , 1.00 ," 3,520.10 ", -   , -   
Dec-23,V170,CV022,FOG006," 1,000.00 ", 4.00 , NOS , -   , 4.00 , -   , -   , -   , -   
Dec-23,V170,CV022,FOG007, 183.00 , 54.04 , SQM , 54.04 , -0.00 , 1.00 ," 9,889.32 ", -   , -   
Dec-23,V170,CV022,FOG008, 49.20 , 50.02 , RMT , 50.02 , -   , 1.00 ," 2,460.98 ", -   , -   
Dec-23,V170,CV022,FOG009, 183.00 , 45.13 , SQM , 45.13 , 0.00 , 1.00 ," 8,258.79 ", -   , -   
Dec-23,V170,CV022,FOG010, 49.20 , 39.23 , RMT , 39.23 , -   , 1.00 ," 1,930.12 ", -   , -   
Dec-23,V170,CV022,FOG011, 183.00 , 3.69 , SQM , 3.69 , -   , 1.00 , 675.27 , -   , -   
Dec-23,V170,CV022,FOG012, 49.20 , 8.00 , RMT , 8.00 , -   , 1.00 , 393.60 , -   , -   
Dec-23,V170,CV022,FOG013, 183.00 , 2.51 , SQM , 2.51 , 0.00 , 1.00 , 459.33 , -   , -   
Dec-23,V170,CV022,FOG014, 49.20 , 7.61 , RMT , 7.61 , -   , 1.00 , 374.41 , -   , -   
Dec-23,V170,CV022,FOG015, 183.00 , 9.87 , SQM , 9.87 , 0.00 , 1.00 ," 1,806.21 ", -   , -   
Dec-23,V170,CV022,FOG016, 49.20 , 20.40 , RMT , 20.40 , 0.00 , 1.00 ," 1,003.68 ", -   , -   
Dec-23,V170,CV022,FOG017, 183.00 , 27.18 , SQM , 27.18 , -   , 1.00 ," 4,973.94 ", -   , -   
Dec-23,V170,CV022,FOG018, 2.50 ," 1,368.00 ", SFT ," 1,368.00 ", -   , 1.00 ," 3,420.00 ", -   , -   
Dec-23,V170,CV022,FOG019, 183.00 , 3.45 , SQM , 3.45 , 0.00 , 1.00 , 631.35 , -   , -   
Dec-23,V170,CV022,FOG020, 183.00 , 17.53 , SQM , 17.53 , -0.00 , 1.00 ," 3,207.99 ", -   , -   
Dec-23,V170,CV022,FOG021, 183.00 , 11.13 , SQM , 11.13 , -   , 1.00 ," 2,036.79 ", -   , -   
Dec-23,V170,CV022,FOG022, 183.00 , 42.79 , SQM , 42.79 , -0.00 , 1.00 ," 7,830.57 ", -   , -   
Dec-23,V170,CV042,DLG001, 64.58 , 125.81 , SQM , 125.81 , -0.00 , 1.00 ," 8,124.81 ", -   , -   
Dec-23,V170,CV036,ETL004," 14,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 14,500.00 ", -   , -   
Dec-23,V170,CV036,ETL007, 600.00 , 1.00 , NOS , 1.00 , -   , 1.00 , 600.00 , -   , -   
Dec-23,V170,CV036,ETL005," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V170,CV023,PMG001," 9,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 9,000.00 ", -   , -   
Dec-23,V170,CV023,PMG002," 6,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 6,000.00 ", -   , -   
Dec-23,V170,CV023,PMG003, 500.00 , 1.00 , LUMP SUM , 1.00 , -   , 1.00 , 500.00 , -   , -   
Dec-23,V170,CV023,PMG004," 4,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 4,000.00 ", -   , -   
Dec-23,V170,CV023,PMG005," 6,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 6,000.00 ", -   , -   
Dec-23,V170,CV023,PMG006," 1,800.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 1,800.00 ", -   , -   
Dec-23,V170,CV023,PMG007," 2,000.00 ", 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V170,CV052,FCN001," 5,535.00 ", 28.56 , RMT , 28.56 , -   , 1.00 ," 1,58,079.60 ", -   , -   
Dec-23,V170,CV048,FCN002, 450.00 , 4.00 , NOS , 4.00 , -   , 1.00 ," 1,800.00 ", -   , -   
Dec-23,V170,CV055,ETL006," 14,832.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 14,832.00 ", -   , -   
Dec-23,V170,CV048,PMG008," 1,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 1,500.00 ", -   , -   
Dec-23,V170,CV048,FCN003, 450.00 , 12.50 , SFT , 12.50 , -   , 1.00 ," 5,625.00 ", -   , -   
Dec-23,V170,CV048,FCN004, 250.00 , 1.00 , LUMP SUM , 1.00 , -   , 1.00 , 250.00 , -   , -   
Dec-23,V170,CV056,EEL001," 12,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 12,000.00 ", -   , -   
Dec-23,V170,CV023,PMG009," 1,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 1,500.00 ", -   , -   
Dec-23,V170,CV001,EEL002, 350.00 , 1.00 , LUMP SUM , 1.00 , -   , 1.00 , 350.00 , -   , -   
Dec-23,V170,CV027,ATL001, 750.00 , 2.00 , NOS , 2.00 , -   , 1.00 ," 1,500.00 ", -   , -   
Dec-23,V170,CV040,EEL004, 34.00 , 100.00 , RFT , 100.00 , -   , 1.00 ," 3,400.00 ", -   , -   
Dec-23,V170,CV040,EEL005, 77.00 , 27.00 , RFT , 27.00 , -   , 1.00 ," 2,079.00 ", -   , -   
Dec-23,V170,CV040,EEL006, 23.00 , 249.00 , SFT , 249.00 , -   , 1.00 ," 5,727.00 ", -   , -   
Dec-23,V170,CV040,EEL007, 151.00 , 15.00 , RFT , 15.00 , -   , 1.00 ," 2,265.00 ", -   , -   
Dec-23,V170,CV022,EEL008, 350.00 , 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V170,CV046,EEL008, 300.00 , 1.00 , LUMP SUM , 1.00 , -   , 1.00 , 300.00 , -   , -   
Dec-23,V170,CV042,EEL009, 400.00 , 1.00 , LUMP SUM , 1.00 , -   , 1.00 , 400.00 , -   , -   
Dec-23,V170,CV035,ATL002, 290.00 , 320.00 , SFT , 260.23 , 59.77 , 0.81 ," 75,466.70 ", -   , -   
Dec-23,V170,CV023,CIN002," 1,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 1,000.00 ", -   , -   
Dec-23,V170,CV023,CIN003," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V170,CV023,CIN004," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V170,CV023,CIN005," 1,000.00 ", 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V170,CV023,CIN006," 3,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 3,000.00 ", -   , -   
Dec-23,V170,CV036,CIN017," 2,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,500.00 ", -   , -   
Dec-23,V170,CV036,CIN018," 2,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,500.00 ", -   , -   
Dec-23,V170,CV042,CIN019, 48.44 , 89.53 , SQM , 89.53 , -0.00 , 1.00 ," 4,336.65 ", -   , -   
Dec-23,V170,CV042,CIN020, 16.15 , 89.53 , SQM , 89.53 , -0.00 , 1.00 ," 1,445.91 ", -   , -   
Dec-23,V170,CV042,CIN021, 26.91 , 89.53 , SQM , 89.53 , -0.00 , 1.00 ," 2,409.25 ", -   , -   
Dec-23,V170,CV042,CIN022, 16.15 , 14.10 , SQM , 14.10 , 0.00 , 1.00 , 227.72 , -   , -   
Dec-23,V170,CV042,CIN023, 32.29 , 14.10 , SQM , 14.10 , 0.00 , 1.00 , 455.32 , -   , -   
Dec-23,V170,CV022,CIN054," 1,101.00 ", 3.54 , SQM , 2.83 , 0.71 , 0.80 ," 3,115.83 ", -   , -   
Dec-23,V170,CV019,CIN056, 215.28 , 3.61 , SQM , 3.61 , -0.00 , 1.00 , 777.16 , -   , -   
Dec-23,V170,CV019,CIN057, 430.56 , 7.01 , SQM , 7.01 , 0.00 , 1.00 ," 3,018.23 ", -   , -   
Dec-23,V170,CV022,FOG023, 228.35 , 22.39 , SQM , 17.91 , 4.48 , 0.80 ," 4,089.75 ", -   , -   
Dec-23,V170,CV042,CIN095, 64.58 , 24.12 , SQM , 24.12 , 0.00 , 1.00 ," 1,557.67 ", -   , -   
Dec-23,V170,CV002,CIN048, 78.00 , 18.98 , RFT , 18.98 , -   , 1.00 ," 1,480.44 ", -   , -   
Dec-23,V171,CV056,CRG001," 1,000.00 ", 3.68 , CUM , 3.68 , 0.00 , 1.00 ," 3,680.00 ", -   , -   
Dec-23,V171,CV056,CRG002," 1,000.00 ", 2.06 , CUM , 2.06 , 0.00 , 1.00 ," 2,060.00 ", -   , -   
Dec-23,V171,CV056,CRG003," 1,000.00 ", 5.73 , CUM , 5.73 , 0.00 , 1.00 ," 5,730.00 ", -   , -   
Dec-23,V171,CV047,RRT001," 7,500.00 ", 0.42 , MT , 0.42 , -0.00 , 1.01 ," 3,150.00 ", -   , -   
Dec-23,V171,CV047,RRT002," 7,500.00 ", 0.29 , MT , 0.29 , -0.00 , 1.02 ," 2,175.00 ", -   , -   
Dec-23,V171,CV047,RRT003," 7,500.00 ", 0.55 , MT , 0.55 , -   , 1.00 ," 4,125.00 ", -   , -   
Dec-23,V171,CV047,RRT004," 7,500.00 ", 0.80 , MT , 0.80 , -   , 1.00 ," 6,000.00 ", -   , -   
Dec-23,V171,CV047,RRT005," 7,500.00 ", 0.95 , MT , 0.95 , -   , 1.00 ," 7,087.50 ", -   , -   
Dec-23,V171,CV047,RRT006," 7,500.00 ", 0.14 , MT , 0.14 , -   , 1.00 ," 1,065.00 ", -   , -   
Dec-23,V171,CV030,STG001, 322.92 , 29.83 , SQM , 29.83 , -   , 1.00 ," 9,632.70 ", -   , -   
Dec-23,V171,CV030,STG002, 322.92 , 28.80 , SQM , 28.80 , -   , 1.00 ," 9,300.10 ", -   , -   
Dec-23,V171,CV030,STG003, 322.92 , 66.51 , SQM , 66.51 , -0.00 , 1.00 ," 21,477.41 ", -   , -   
Dec-23,V171,CV030,STG004, 322.92 , 46.08 , SQM , 46.08 , -   , 1.00 ," 14,880.15 ", -   , -   
Dec-23,V171,CV056,CRG004, 225.00 , 11.60 , CUM , 11.60 , -0.00 , 1.00 ," 2,610.00 ", -   , -   
Dec-23,V171,CV056,CRG005," 1,500.00 ", 1.62 , CUM , 1.62 , -   , 1.00 ," 2,430.00 ", -   , -   
Dec-23,V171,CV056,CRG006, 900.00 , 4.09 , CUM , 4.09 , 0.00 , 1.00 ," 3,681.00 ", -   , -   
Dec-23,V171,CV056,CRG007," 2,000.00 ", 2.47 , CUM , 2.47 , -   , 1.00 ," 4,940.00 ", -   , -   
Dec-23,V171,CV056,CRG008, 225.00 , 9.17 , CUM , 9.17 , -   , 1.00 ," 2,063.48 ", -   , -   
Dec-23,V171,CV056,CRG009," 2,000.00 ", 0.93 , CUM , 0.93 , -   , 1.00 ," 1,866.00 ", -   , -   
Dec-23,V171,CV036,ETL001," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V171,CV030,STG008, 322.92 , 39.60 , SQM , 39.60 , -   , 1.00 ," 12,787.63 ", -   , -   
Dec-23,V171,CV030,STG009, 322.92 , 112.88 , SQM , 112.88 , -   , 1.00 ," 36,450.56 ", -   , -   
Dec-23,V171,CV030,STG010, 322.92 , 12.26 , SQM , -   , 12.26 , -   , -   , -   , -   
Dec-23,V171,CV056,CRG011," 2,000.00 ", 2.47 , CUM , -   , 2.47 , -   , -   , 1.00 ," 4,940.00 "
Dec-23,V171,CV056,CRG017, 50.00 , 12.00 , NOS , 12.00 , -   , 1.00 , 600.00 , -   , -   
Dec-23,V171,CV056,MOY005, 800.00 , 4.85 , CUM , 4.85 , -0.00 , 1.00 ," 3,880.00 ", -   , -   
Dec-23,V171,CV040,EEL004, 34.00 , 76.53 , RFT , -   , 76.53 , -   , -   , -   , -   
Dec-23,V171,CV040,EEL005, 77.00 , 29.30 , RFT , 29.30 , 0.00 , 1.00 ," 2,256.10 ", -   , -   
Dec-23,V171,CV040,EEL006, 23.00 , 66.00 , SFT , -   , 66.00 , -   , -   , -   , -   
Dec-23,V171,CV040,EEL007, 151.00 , 17.38 , RFT , -   , 17.38 , -   , -   , -   , -   
Dec-23,V171,CV042,EEL009, 400.00 , 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V171,CV012,AOS001," 4,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 4,000.00 ", -   , -   
Dec-23,V171,CV013,EEG003," 19,592.00 ", 1.00 , LUMP SUM , 0.51 , 0.49 , 0.51 ," 9,900.00 ", 0.49 ," 9,692.00 "
Dec-23,V172,CV056,PMY001, 54.00 , 68.67 , SQM , 68.67 , -   , 1.00 ," 3,708.18 ", -   , -   
Dec-23,V172,CV025,EHK001, 211.68 , 103.66 , CUM , 103.66 , -   , 1.00 ," 21,942.75 ", -   , -   
Dec-23,V172,CV056,EHK002, 22.00 , 51.83 , SQM , 51.83 , -   , 1.00 ," 1,140.26 ", -   , -   
Dec-23,V172,CV056,EHK003, 141.12 , 18.16 , CUM , 18.16 , -   , 1.00 ," 2,562.74 ", -   , -   
Dec-23,V172,CV025,EHK003, 141.12 , 70.00 , CUM , 70.00 , -   , 1.00 ," 9,878.40 ", -   , -   
Dec-23,V172,CV056,EHK004, 211.68 , 5.36 , CUM , 5.36 , -   , 1.00 ," 1,134.60 ", -   , -   
Dec-23,V172,CV056,EHK005, 141.12 , 30.73 , CUM , 30.73 , -   , 1.00 ," 4,336.62 ", -   , -   
Dec-23,V172,CV056,EHK006, 22.00 , 28.67 , SQM , 28.67 , -   , 1.00 , 630.74 , -   , -   
Dec-23,V172,CV056,PMY004, 43.00 , 68.67 , SQM , 68.67 , -   , 1.00 ," 2,952.81 ", -   , -   
Dec-23,V172,CV025,EHK007, 141.12 , 7.95 , CUM , 7.95 , -   , 1.00 ," 1,121.90 ", -   , -   
Dec-23,V172,CV056,CRG001," 1,000.00 ", 3.35 , CUM , 3.35 , 0.00 , 1.00 ," 3,350.00 ", -   , -   
Dec-23,V172,CV056,CRG002," 1,000.00 ", 2.67 , CUM , 2.67 , -0.00 , 1.00 ," 2,670.00 ", -   , -   
Dec-23,V172,CV056,CRG003," 1,000.00 ", 6.87 , CUM , 6.87 , -0.00 , 1.00 ," 6,870.00 ", -   , -   
Dec-23,V172,CV047,RRT001," 7,500.00 ", 0.27 , MT , 0.27 , -   , 1.00 ," 2,025.00 ", -   , -   
Dec-23,V172,CV047,RRT002," 7,500.00 ", 0.42 , MT , 0.42 , -   , 1.00 ," 3,150.00 ", -   , -   
Dec-23,V172,CV047,RRT003," 7,500.00 ", 0.53 , MT , 0.53 , -   , 1.00 ," 3,975.00 ", -   , -   
Dec-23,V172,CV047,RRT004," 7,500.00 ", 0.49 , MT , 0.49 , -   , 1.00 ," 3,675.00 ", -   , -   
Dec-23,V172,CV047,RRT005," 7,500.00 ", 1.20 , MT , 1.20 , -   , 1.00 ," 9,000.00 ", -   , -   
Dec-23,V172,CV047,RRT006," 7,500.00 ", 0.18 , MT , 0.18 , -   , 1.00 ," 1,350.00 ", -   , -   
Dec-23,V172,CV047,RRT007," 7,500.00 ", 0.13 , MT , 0.13 , -   , 1.00 , 975.00 , -   , -   
Dec-23,V172,CV047,ATL014," 7,500.00 ", 5.65 , MT , 5.65 , -   , 1.00 ," 42,375.00 ", -   , -   
Dec-23,V172,CV026,STG001, 301.39 , 26.48 , SQM , 26.48 , -   , 1.00 ," 7,980.86 ", -   , -   
Dec-23,V172,CV026,STG002, 301.39 , 25.77 , SQM , 25.77 , -   , 1.00 ," 7,766.87 ", -   , -   
Dec-23,V172,CV026,STG003, 322.92 , 54.72 , SQM , 54.72 , -   , 1.00 ," 17,670.18 ", -   , -   
Dec-23,V172,CV026,STG004, 322.92 , 45.30 , SQM , 45.30 , -   , 1.00 ," 14,628.28 ", -   , -   
Dec-23,V172,CV026,STG005, 322.92 , 129.11 , SQM , 129.11 , -   , 1.00 ," 41,692.20 ", -   , -   
Dec-23,V172,CV026,STG006, 322.92 , 12.27 , SQM , 12.27 , -   , 1.00 ," 3,962.23 ", -   , -   
Dec-23,V172,CV026,STG007, 322.92 , 9.25 , SQM , -   , 9.25 , -   , -   , -   , -   
Dec-23,V172,CV056,CRG004, 225.00 , 9.08 , CUM , 9.08 , -   , 1.00 ," 2,043.00 ", -   , -   
Dec-23,V172,CV056,CRG005," 1,500.00 ", 1.70 , CUM , 1.70 , -   , 1.00 ," 2,550.00 ", -   , -   
Dec-23,V172,CV056,CRG006, 900.00 , 4.00 , CUM , 4.00 , -   , 1.00 ," 3,600.00 ", -   , -   
Dec-23,V172,CV056,CRG007," 2,000.00 ", 3.26 , CUM , 3.26 , -   , 1.00 ," 6,520.00 ", -   , -   
Dec-23,V172,CV056,CRG008, 225.00 , 15.33 , CUM , 15.33 , -   , 1.00 ," 3,449.25 ", -   , -   
Dec-23,V172,CV056,CRG009," 2,000.00 ", 1.57 , CUM , 1.57 , -   , 1.00 ," 3,140.00 ", -   , -   
Dec-23,V172,CV001,CRG010," 3,000.00 ", 0.61 , CUM , 0.61 , -   , 1.00 ," 1,830.00 ", -   , -   
Dec-23,V172,CV036,ETL001," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V172,CV047,RRT008," 7,500.00 ", 0.47 , MT , 0.47 , -   , 1.00 ," 3,525.00 ", -   , -   
Dec-23,V172,CV047,RRT009," 7,500.00 ", 0.88 , MT , 0.88 , -   , 1.00 ," 6,600.00 ", -   , -   
Dec-23,V172,CV047,RRT010," 7,500.00 ", 0.18 , MT , 0.18 , -   , 1.00 ," 1,350.00 ", -   , -   
Dec-23,V172,CV047,RRT011," 7,500.00 ", 0.15 , MT , 0.15 , -   , 1.00 ," 1,125.00 ", -   , -   
Dec-23,V172,CV026,STG008, 322.92 , 39.24 , SQM , 39.24 , -   , 1.00 ," 12,671.38 ", -   , -   
Dec-23,V172,CV026,STG009, 322.92 , 107.80 , SQM , 107.80 , -   , 1.00 ," 34,810.78 ", -   , -   
Dec-23,V172,CV026,STG010, 322.92 , 12.27 , SQM , 12.27 , -   , 1.00 ," 3,962.23 ", -   , -   
Dec-23,V172,CV026,STG011, 322.92 , 9.82 , SQM , -   , 9.82 , -   , -   , -   , -   
Dec-23,V172,CV056,CRG011," 2,000.00 ", 2.21 , CUM , 2.21 , -   , 1.00 ," 4,420.00 ", -   , -   
Dec-23,V172,CV056,CRG012, 225.00 , 12.13 , CUM , 12.13 , -   , 1.00 ," 2,729.25 ", -   , -   
Dec-23,V172,CV056,CRG013," 2,000.00 ", 1.57 , CUM , 1.57 , -   , 1.00 ," 3,140.00 ", -   , -   
Dec-23,V172,CV001,CRG014," 3,000.00 ", 0.83 , CUM , 0.83 , -   , 1.00 ," 2,490.00 ", -   , -   
Dec-23,V172,CV047,RRT012," 7,500.00 ", 0.13 , MT , 0.13 , -   , 1.00 , 975.00 , -   , -   
Dec-23,V172,CV047,RRT013," 7,500.00 ", 0.19 , MT , 0.19 , -   , 1.00 ," 1,425.00 ", -   , -   
Dec-23,V172,CV047,RRT014," 7,500.00 ", 0.03 , MT , 0.03 , -0.00 , 1.03 , 225.00 , -   , -   
Dec-23,V172,CV026,STG012, 322.92 , 10.80 , SQM , -   , 10.80 , -   , -   , -   , -   
Dec-23,V172,CV030,STG012, 301.39 , 10.80 , SQM , 10.80 , -   , 1.00 ," 3,255.03 ", -   , -   
Dec-23,V172,CV026,STG013, 322.92 , 24.14 , SQM , -   , 24.14 , -   , -   , -   , -   
Dec-23,V172,CV030,STG013, 301.39 , 24.14 , SQM , 24.14 , -   , 1.00 ," 7,275.60 ", -   , -   
Dec-23,V172,CV026,STG014, 322.92 , 1.89 , SQM , -   , 1.89 , -   , -   , -   , -   
Dec-23,V172,CV056,CRG015," 2,000.00 ", 0.61 , CUM , 0.61 , -   , 1.00 ," 1,220.00 ", -   , -   
Dec-23,V172,CV056,CRG016, 225.00 , 2.37 , CUM , 2.37 , -   , 1.00 , 533.25 , -   , -   
Dec-23,V172,CV001,CRG016," 3,000.00 ", 0.17 , CUM , 0.17 , -   , 1.00 , 510.00 , -   , -   
Dec-23,V172,CV056,CRG017, 50.00 , 44.00 , NOS , 44.00 , -   , 1.00 ," 2,200.00 ", -   , -   
Dec-23,V172,CV036,ETL002," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V172,CV056,MOY005, 800.00 , 7.33 , CUM , 7.33 , 0.00 , 1.00 ," 5,864.00 ", -   , -   
Dec-23,V172,CV001,MOY001, 193.75 , 94.59 , SQM , 89.86 , 4.73 , 0.95 ," 17,410.55 ", -   , -   
Dec-23,V172,CV001,MOY002, 193.75 , 129.32 , SQM , 129.32 , -   , 1.00 ," 25,056.01 ", -   , -   
Dec-23,V172,CV001,MOY003, 193.75 , 62.97 , SQM , 62.97 , 0.00 , 1.00 ," 12,200.56 ", -   , -   
Dec-23,V172,CV001,PTG001, 65.60 , 30.10 , RMT , -   , 30.10 , -   , -   , -   , -   
Dec-23,V172,CV001,PTG002, 65.60 , 66.89 , RMT , -   , 66.89 , -   , -   , -   , -   
Dec-23,V172,CV001,MOY004, 161.46 , 0.50 , SQM , -   , 0.50 , -   , -   , -   , -   
Dec-23,V172,CV029,PTG013, 35.00 , 268.50 , SQM , 268.50 , -   , 1.00 ," 9,397.50 ", -   , -   
Dec-23,V172,CV029,PTG003, 10.76 , 197.00 , SQM , 197.00 , -   , 1.00 ," 2,119.72 ", -   , -   
Dec-23,V172,CV029,PTG004, 139.93 , 59.84 , SQM , 59.84 , -   , 1.00 ," 8,373.53 ", -   , -   
Dec-23,V172,CV029,PTG005, 139.93 , 176.74 , SQM , 176.74 , -   , 1.00 ," 24,731.58 ", -   , -   
Dec-23,V172,CV029,PTG006, 193.75 , 131.57 , SQM , 131.57 , -0.00 , 1.00 ," 25,491.95 ", -   , -   
Dec-23,V172,CV036,ETL003," 14,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 14,500.00 ", -   , -   
Dec-23,V172,CV029,PTG007, 139.93 , 81.65 , SQM , 81.65 , -   , 1.00 ," 11,425.45 ", -   , -   
Dec-23,V172,CV029,PTG008, 139.93 , 228.24 , SQM , 228.24 , -   , 1.00 ," 31,938.08 ", -   , -   
Dec-23,V172,CV029,PTG009, 193.75 , 109.17 , SQM , 109.17 , -   , 1.00 ," 21,151.91 ", -   , -   
Dec-23,V172,CV029,PTG010, 139.93 , 9.76 , SQM , 9.76 , -   , 1.00 ," 1,365.74 ", -   , -   
Dec-23,V172,CV029,PTG011, 139.93 , 34.16 , SQM , 34.16 , -   , 1.00 ," 4,780.08 ", -   , -   
Dec-23,V172,CV029,PTG012, 193.75 , 99.15 , SQM , 99.15 , -   , 1.00 ," 19,210.51 ", -   , -   
Dec-23,V172,CV050,WRG001, 215.28 , 135.31 , SQM , 135.31 , -   , 1.00 ," 29,129.54 ", -   , -   
Dec-23,V172,CV050,WRG002, 215.28 , 27.38 , SQM , 27.38 , -   , 1.00 ," 5,894.37 ", -   , -   
Dec-23,V172,CV050,WRG003, 107.64 , 27.95 , SQM , 27.95 , -   , 1.00 ," 3,008.54 ", -   , -   
Dec-23,V172,CV050,WRG004, 215.28 , 80.02 , SQM , 80.02 , -   , 1.00 ," 17,226.71 ", -   , -   
Dec-23,V172,CV050,WRG005, 107.64 , 27.95 , SQM , 27.95 , -   , 1.00 ," 3,008.54 ", -   , -   
Dec-23,V172,CV050,WRG006, 200.00 , 15.00 , NOS , 15.00 , -   , 1.00 ," 3,000.00 ", -   , -   
Dec-23,V172,CV042,PNG001, 215.28 , 103.09 , SQM , -   , 103.09 , -   , -   , 1.00 ," 22,193.43 "
Dec-23,V172,CV042,PNG002, 96.88 , 61.97 , SQM , -   , 61.97 , -   , -   , 1.00 ," 6,003.27 "
Dec-23,V172,CV042,PNG016, 16.15 , 345.50 , SQM , -   , 345.50 , -   , -   , 1.00 ," 5,579.89 "
Dec-23,V172,CV042,PNG017, 32.29 , 345.50 , SQM , -   , 345.50 , -   , -   , -   , -   
Dec-23,V172,CV042,PNG006, 16.15 , 58.07 , SQM , -   , 58.07 , -   , -   , 1.00 , 937.83 
Dec-23,V172,CV042,PNG007, 48.44 , 524.43 , SQM , -   , 524.43 , -   , -   , 1.00 ," 25,402.49 "
Dec-23,V172,CV042,PNG008, 16.15 , 535.50 , SQM , -   , 535.50 , -   , -   , 1.00 ," 8,648.33 "
Dec-23,V172,CV042,PNG009, 26.91 , 541.25 , SQM , -   , 541.25 , -   , -   , -   , -   
Dec-23,V172,CV036,ETL004," 15,500.00 ", 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V172,CV036,ETL005," 2,000.00 ", 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V172,CV023,PMG001," 9,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 9,000.00 ", -   , -   
Dec-23,V172,CV023,PMG002," 6,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 6,000.00 ", -   , -   
Dec-23,V172,CV023,PMG003, 500.00 , 1.00 , LUMP SUM , 1.00 , -   , 1.00 , 500.00 , -   , -   
Dec-23,V172,CV023,PMG004," 4,000.00 ", 1.00 , LUMP SUM , -   , 1.00 , -   , -   , 1.00 ," 4,000.00 "
Dec-23,V172,CV023,PMG005," 6,000.00 ", 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V172,CV023,PMG006," 1,800.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 1,800.00 ", -   , -   
Dec-23,V172,CV023,PMG007," 2,000.00 ", 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V172,CV056,EEL001," 12,000.00 ", 1.00 , LUMP SUM , -   , 1.00 , -   , -   , 1.00 ," 12,000.00 "
Dec-23,V172,CV040,EEL004, 34.00 , 76.53 , RFT , -   , 76.53 , -   , -   , -   , -   
Dec-23,V172,CV040,EEL005, 77.00 , 29.30 , RFT , 29.30 , 0.00 , 1.00 ," 2,256.10 ", -   , -   
